pickup_datetime,zone_id,zone_type,trip_count,drivers_online,avg_fare_inr,avg_wait_time_sec,surge_multiplier,is_rain
2024-09-25 08:00:00,13,Mixed,40,38,191.08,296.2,1.05,0
2024-09-25 08:00:00,14,Mixed,43,40,123.89,270.5,1.07,0
2024-09-25 08:00:00,15,Mixed,44,24,354.59,389.2,1.83,0
2024-09-25 08:00:00,16,Mixed,47,38,213.22,341.1,1.24,0
2024-09-25 08:00:00,17,Residential,36,25,332.65,363.6,1.44,0
2024-09-25 08:00:00,18,Residential,26,17,350.77,355.9,1.53,0
2024-09-25 08:00:00,19,CBD,91,76,206.53,317.1,1.2,0
2024-09-25 08:00:00,20,CBD,105,66,305.46,343.3,1.59,0
2024-09-25 09:00:00,1,Residential,26,28,157.91,236.1,1.0,0
2024-09-25 09:00:00,2,Mixed,50,32,210.42,389.0,1.56,0
2024-09-25 09:00:00,3,Mixed,41,33,246.99,319.1,1.24,0
2024-09-25 09:00:00,4,Residential,38,27,317.34,326.7,1.41,0
2024-09-25 09:00:00,5,Mixed,34,38,185.58,242.1,1.0,0
2024-09-25 09:00:00,6,Mixed,49,37,328.12,305.7,1.32,0
2024-09-25 09:00:00,7,Residential,32,25,276.93,314.0,1.28,0
2024-09-25 09:00:00,8,Residential,37,24,287.52,355.6,1.54,0
2024-09-25 09:00:00,9,Mixed,52,36,227.96,340.5,1.44,0
2024-09-25 09:00:00,10,CBD,122,78,356.23,380.6,1.56,0
2024-09-25 09:00:00,11,CBD,99,83,252.15,313.3,1.19,0
2024-09-25 09:00:00,12,CBD,93,78,264.53,273.2,1.19,0
2024-09-25 09:00:00,13,Mixed,42,34,209.86,317.0,1.24,0
2024-09-25 09:00:00,14,Mixed,42,49,150.46,252.8,1.0,0
2024-09-25 09:00:00,15,Mixed,56,43,218.71,319.9,1.3,0
2024-09-25 09:00:00,16,Mixed,49,37,204.59,356.5,1.32,0
2024-09-25 09:00:00,17,Residential,35,18,387.81,448.4,1.94,0
2024-09-25 09:00:00,18,Residential,26,28,176.24,251.1,1.0,0
2024-09-25 09:00:00,19,CBD,97,84,202.32,269.5,1.15,0
2024-09-25 09:00:00,20,CBD,102,64,208.69,397.3,1.59,0
2024-09-25 10:00:00,1,Residential,32,19,304.6,346.8,1.68,0
2024-09-25 10:00:00,2,Mixed,57,23,478.56,567.9,2.48,0
2024-09-25 10:00:00,3,Mixed,39,33,146.27,304.2,1.18,0
2024-09-25 10:00:00,4,Residential,35,19,253.62,425.4,1.84,0
2024-09-25 10:00:00,5,Mixed,55,33,236.19,374.0,1.67,0
2024-09-25 10:00:00,6,Mixed,60,26,421.61,516.4,2.31,0
2024-09-25 10:00:00,7,Residential,29,30,204.4,246.4,1.0,0
2024-09-25 10:00:00,8,Residential,27,23,192.6,309.1,1.17,0
2024-09-25 10:00:00,9,Mixed,38,39,108.75,257.3,1.0,0
2024-09-25 10:00:00,10,CBD,108,63,367.57,400.0,1.71,0
2024-09-25 10:00:00,11,CBD,86,64,232.29,325.5,1.34,0
2024-09-25 10:00:00,12,CBD,94,71,191.27,325.4,1.32,0
2024-09-25 10:00:00,13,Mixed,41,25,314.11,389.1,1.64,0
2024-09-25 10:00:00,14,Mixed,46,29,242.88,393.7,1.59,0
2024-09-25 10:00:00,15,Mixed,41,31,277.67,298.2,1.32,0
2024-09-25 10:00:00,16,Mixed,58,33,338.05,403.5,1.76,1
2024-09-25 10:00:00,17,Residential,36,23,344.86,368.7,1.57,0
2024-09-25 10:00:00,18,Residential,38,22,374.08,393.2,1.73,0
2024-09-25 10:00:00,19,CBD,105,92,182.21,274.0,1.14,0
2024-09-25 10:00:00,20,CBD,115,75,292.24,380.1,1.53,0
2024-09-25 11:00:00,1,Residential,31,19,386.79,398.3,1.63,0
2024-09-25 11:00:00,2,Mixed,38,28,344.28,348.7,1.36,0
2024-09-25 11:00:00,3,Mixed,35,22,318.38,401.2,1.59,0
2024-09-25 11:00:00,4,Residential,23,18,240.01,310.3,1.28,0
2024-09-25 11:00:00,5,Mixed,28,29,106.71,245.1,1.0,0
2024-09-25 11:00:00,6,Mixed,32,38,184.0,219.0,1.0,0
2024-09-25 11:00:00,7,Residential,33,17,361.04,448.9,1.94,0
2024-09-25 11:00:00,8,Residential,27,25,97.66,278.9,1.08,0
2024-09-25 11:00:00,9,Mixed,37,43,263.97,218.9,1.0,0
2024-09-25 11:00:00,10,CBD,79,41,260.67,449.3,1.93,0
2024-09-25 11:00:00,11,CBD,81,58,270.16,330.0,1.4,0
2024-09-25 11:00:00,12,CBD,78,47,265.69,397.9,1.66,0
2024-09-25 11:00:00,13,Mixed,40,22,321.47,408.6,1.82,0
2024-09-25 11:00:00,14,Mixed,29,33,94.66,256.0,1.0,0
2024-09-25 11:00:00,15,Mixed,39,21,465.91,460.4,1.86,1
2024-09-25 11:00:00,16,Mixed,37,23,249.39,395.8,1.61,0
2024-09-25 11:00:00,17,Residential,24,21,180.66,270.3,1.14,0
2024-09-25 11:00:00,18,Residential,19,19,146.89,266.5,1.0,0
2024-09-25 11:00:00,19,CBD,69,56,206.76,305.4,1.23,0
2024-09-25 11:00:00,20,CBD,74,61,236.73,325.5,1.21,0
2024-09-25 12:00:00,1,Residential,18,13,145.12,343.8,1.38,0
2024-09-25 12:00:00,2,Mixed,34,22,220.09,356.7,1.55,0
2024-09-25 12:00:00,3,Mixed,35,20,352.99,426.4,1.75,0
2024-09-25 12:00:00,4,Residential,18,18,173.54,262.2,1.0,0
2024-09-25 12:00:00,5,Mixed,34,24,258.5,341.4,1.42,0
2024-09-25 12:00:00,6,Mixed,24,23,206.6,273.1,1.04,0
2024-09-25 12:00:00,7,Residential,13,25,156.13,201.7,1.0,0
2024-09-25 12:00:00,8,Residential,15,8,354.99,411.6,1.88,0
2024-09-25 12:00:00,9,Mixed,44,23,414.19,458.0,1.91,1
2024-09-25 12:00:00,10,CBD,91,57,181.84,372.3,1.6,1
2024-09-25 12:00:00,11,CBD,61,52,148.62,298.6,1.17,0
2024-09-25 12:00:00,12,CBD,54,59,183.83,211.7,1.0,0
2024-09-25 12:00:00,13,Mixed,30,18,273.74,424.6,1.67,0
2024-09-25 12:00:00,14,Mixed,39,17,664.56,507.6,2.29,0
2024-09-25 12:00:00,15,Mixed,30,24,287.16,312.1,1.25,0
2024-09-25 12:00:00,16,Mixed,28,18,207.31,378.6,1.56,0
2024-09-25 12:00:00,17,Residential,22,21,189.45,270.6,1.05,0
2024-09-25 12:00:00,18,Residential,15,12,212.37,326.9,1.25,0
2024-09-25 12:00:00,19,CBD,49,44,196.79,298.1,1.11,0
2024-09-25 12:00:00,20,CBD,61,49,213.52,312.3,1.24,0
2024-09-25 13:00:00,1,Residential,29,8,409.34,766.3,3.5,1
2024-09-25 13:00:00,2,Mixed,23,15,348.89,349.7,1.53,0
2024-09-25 13:00:00,3,Mixed,16,18,197.18,259.5,1.0,0
2024-09-25 13:00:00,4,Residential,12,14,171.21,203.3,1.0,0
2024-09-25 13:00:00,5,Mixed,15,23,170.11,196.6,1.0,0
2024-09-25 13:00:00,6,Mixed,30,23,203.09,318.6,1.3,0
2024-09-25 13:00:00,7,Residential,9,14,161.99,187.9,1.0,0
2024-09-25 13:00:00,8,Residential,14,14,203.39,236.6,1.0,0
2024-09-25 13:00:00,9,Mixed,21,19,257.83,283.1,1.11,0
2024-09-25 13:00:00,10,CBD,42,38,223.91,291.2,1.11,0
2024-09-25 13:00:00,11,CBD,56,40,124.59,346.9,1.4,0
2024-09-25 13:00:00,12,CBD,43,44,175.9,257.5,1.0,0
2024-09-25 13:00:00,13,Mixed,18,16,204.19,274.0,1.12,0
2024-09-25 13:00:00,14,Mixed,23,16,277.69,372.1,1.44,0
2024-09-25 13:00:00,15,Mixed,15,13,269.51,315.7,1.15,0
2024-09-25 13:00:00,16,Mixed,27,21,216.65,315.9,1.29,0
2024-09-25 13:00:00,17,Residential,18,9,426.72,460.6,2.0,0
2024-09-25 13:00:00,18,Residential,18,14,251.62,323.7,1.29,0
2024-09-25 13:00:00,19,CBD,44,34,275.47,296.8,1.29,0
2024-09-25 13:00:00,20,CBD,42,26,413.84,393.2,1.62,0
2024-09-25 14:00:00,1,Residential,21,12,195.34,404.5,1.75,0
2024-09-25 14:00:00,2,Mixed,22,15,205.12,369.1,1.47,1
2024-09-25 14:00:00,3,Mixed,26,9,569.2,660.6,2.89,0
2024-09-25 14:00:00,4,Residential,24,5,755.15,1035.1,3.5,1
2024-09-25 14:00:00,5,Mixed,19,14,217.43,313.9,1.36,0
2024-09-25 14:00:00,6,Mixed,28,12,451.68,513.7,2.33,0
2024-09-25 14:00:00,7,Residential,16,11,196.41,351.2,1.45,0
2024-09-25 14:00:00,8,Residential,20,10,355.21,453.3,2.0,0
2024-09-25 14:00:00,9,Mixed,19,22,131.57,219.8,1.0,0
2024-09-25 14:00:00,10,CBD,42,36,293.59,277.1,1.17,0
2024-09-25 14:00:00,11,CBD,50,42,261.04,302.1,1.19,0
2024-09-25 14:00:00,12,CBD,40,27,320.46,372.4,1.48,0
2024-09-25 14:00:00,13,Mixed,26,17,308.26,386.5,1.53,0
2024-09-25 14:00:00,14,Mixed,24,21,171.14,306.1,1.14,0
2024-09-25 14:00:00,15,Mixed,16,13,241.52,271.2,1.23,0
2024-09-25 14:00:00,16,Mixed,24,16,236.02,376.8,1.5,0
2024-09-25 14:00:00,17,Residential,11,13,263.13,225.9,1.0,0
2024-09-25 14:00:00,18,Residential,17,7,168.65,544.8,2.43,0
2024-09-25 14:00:00,19,CBD,66,37,265.83,431.2,1.78,0
2024-09-25 14:00:00,20,CBD,32,39,97.42,229.9,1.0,0
2024-09-25 15:00:00,1,Residential,20,14,103.06,357.7,1.43,0
2024-09-25 15:00:00,2,Mixed,22,17,242.8,310.8,1.29,0
2024-09-25 15:00:00,3,Mixed,24,19,195.8,287.8,1.26,0
2024-09-25 15:00:00,4,Residential,15,13,227.36,292.0,1.15,0
2024-09-25 15:00:00,5,Mixed,24,17,226.57,315.8,1.41,0
2024-09-25 15:00:00,6,Mixed,24,18,294.0,314.1,1.33,0
2024-09-25 15:00:00,7,Residential,17,10,332.33,383.2,1.7,0
2024-09-25 15:00:00,8,Residential,12,17,179.01,179.8,1.0,0
2024-09-25 15:00:00,9,Mixed,17,21,144.5,225.4,1.0,0
2024-09-25 15:00:00,10,CBD,54,33,214.89,418.4,1.64,0
2024-09-25 15:00:00,11,CBD,43,40,304.96,241.8,1.07,0
2024-09-25 15:00:00,12,CBD,60,35,361.82,412.2,1.71,0
2024-09-25 15:00:00,13,Mixed,23,27,233.29,229.3,1.0,0
2024-09-25 15:00:00,14,Mixed,19,18,207.37,300.1,1.06,0
2024-09-25 15:00:00,15,Mixed,30,17,325.31,399.8,1.76,0
2024-09-25 15:00:00,16,Mixed,25,15,359.08,391.1,1.67,0
2024-09-25 15:00:00,17,Residential,15,13,209.67,304.1,1.15,0
2024-09-25 15:00:00,18,Residential,12,15,173.19,212.6,1.0,0
2024-09-25 15:00:00,19,CBD,50,39,153.84,311.5,1.28,0
2024-09-25 15:00:00,20,CBD,80,52,229.14,339.6,1.54,1
2024-09-25 16:00:00,1,Residential,20,14,269.12,332.6,1.43,0
2024-09-25 16:00:00,2,Mixed,30,19,318.52,360.0,1.58,0
2024-09-25 16:00:00,3,Mixed,27,25,143.97,246.4,1.08,0
2024-09-25 16:00:00,4,Residential,25,16,254.93,383.0,1.56,0
2024-09-25 16:00:00,5,Mixed,30,20,97.03,359.0,1.5,0
2024-09-25 16:00:00,6,Mixed,35,24,320.55,355.0,1.46,0
2024-09-25 16:00:00,7,Residential,33,17,426.68,455.2,1.94,1
2024-09-25 16:00:00,8,Residential,27,21,288.04,284.5,1.29,0
2024-09-25 16:00:00,9,Mixed,28,28,235.8,267.3,1.0,0
2024-09-25 16:00:00,10,CBD,77,40,267.51,435.8,1.93,0
2024-09-25 16:00:00,11,CBD,53,55,100.32,262.5,1.0,0
2024-09-25 16:00:00,12,CBD,74,47,267.91,393.3,1.57,0
2024-09-25 16:00:00,13,Mixed,45,21,383.58,494.1,2.14,0
2024-09-25 16:00:00,14,Mixed,30,19,225.5,356.3,1.58,0
2024-09-25 16:00:00,15,Mixed,34,24,308.02,347.7,1.42,0
2024-09-25 16:00:00,16,Mixed,40,21,433.3,451.6,1.9,0
2024-09-25 16:00:00,17,Residential,28,11,634.91,559.1,2.55,0
2024-09-25 16:00:00,18,Residential,22,13,392.83,391.2,1.69,0
2024-09-25 16:00:00,19,CBD,74,56,184.59,330.2,1.32,0
2024-09-25 16:00:00,20,CBD,70,55,250.73,330.2,1.27,0
2024-09-25 17:00:00,1,Residential,27,21,219.08,306.0,1.29,0
2024-09-25 17:00:00,2,Mixed,34,25,222.13,336.3,1.36,0
2024-09-25 17:00:00,3,Mixed,67,31,302.34,481.7,2.16,1
2024-09-25 17:00:00,4,Residential,27,13,314.52,490.9,2.08,0
2024-09-25 17:00:00,5,Mixed,34,18,328.74,451.7,1.89,0
2024-09-25 17:00:00,6,Mixed,39,27,253.54,362.0,1.44,0
2024-09-25 17:00:00,7,Residential,27,21,156.92,310.8,1.29,0
2024-09-25 17:00:00,8,Residential,27,20,212.85,337.1,1.35,0
2024-09-25 17:00:00,9,Mixed,48,26,224.15,448.2,1.85,0
2024-09-25 17:00:00,10,CBD,89,49,239.32,412.7,1.82,0
2024-09-25 17:00:00,11,CBD,76,50,215.84,348.8,1.52,0
2024-09-25 17:00:00,12,CBD,86,70,214.49,327.8,1.23,0
2024-09-25 17:00:00,13,Mixed,38,28,173.97,300.6,1.36,0
2024-09-25 17:00:00,14,Mixed,47,32,279.04,364.9,1.47,0
2024-09-25 17:00:00,15,Mixed,39,22,339.18,426.5,1.77,0
2024-09-25 17:00:00,16,Mixed,42,30,240.95,331.3,1.4,0
2024-09-25 17:00:00,17,Residential,33,21,220.42,382.9,1.57,0
2024-09-25 17:00:00,18,Residential,23,17,270.97,334.2,1.35,0
2024-09-25 17:00:00,19,CBD,83,58,371.49,365.0,1.43,0
2024-09-25 17:00:00,20,CBD,82,65,146.47,285.8,1.26,0
2024-09-25 18:00:00,1,Residential,37,20,444.45,415.9,1.85,1
2024-09-25 18:00:00,2,Mixed,51,37,136.73,339.2,1.38,1
2024-09-25 18:00:00,3,Mixed,39,33,179.65,283.7,1.18,0
2024-09-25 18:00:00,4,Residential,31,25,237.31,287.9,1.24,0
2024-09-25 18:00:00,5,Mixed,33,31,216.22,265.5,1.06,0
2024-09-25 18:00:00,6,Mixed,25,28,154.66,258.2,1.0,0
2024-09-25 18:00:00,7,Residential,31,24,322.53,322.8,1.29,0
2024-09-25 18:00:00,8,Residential,34,19,291.19,433.8,1.79,0
2024-09-25 18:00:00,9,Mixed,41,28,270.72,346.6,1.46,0
2024-09-25 18:00:00,10,CBD,143,68,363.78,490.2,2.1,1
2024-09-25 18:00:00,11,CBD,101,65,307.47,361.4,1.55,0
2024-09-25 18:00:00,12,CBD,100,75,313.79,327.3,1.33,0
2024-09-25 18:00:00,13,Mixed,38,37,212.42,248.7,1.03,0
2024-09-25 18:00:00,14,Mixed,39,39,130.14,258.2,1.0,0
2024-09-25 18:00:00,15,Mixed,43,34,195.04,312.2,1.26,0
2024-09-25 18:00:00,16,Mixed,51,38,262.48,339.8,1.34,0
2024-09-25 18:00:00,17,Residential,35,15,301.22,517.9,2.33,0
2024-09-25 18:00:00,18,Residential,23,31,200.86,203.6,1.0,0
2024-09-25 18:00:00,19,CBD,93,56,272.23,377.7,1.66,0
2024-09-25 18:00:00,20,CBD,79,64,276.77,309.0,1.23,0
2024-09-25 19:00:00,1,Residential,22,25,243.93,228.5,1.0,0
2024-09-25 19:00:00,2,Mixed,33,22,232.64,363.3,1.5,0
2024-09-25 19:00:00,3,Mixed,48,25,328.34,421.7,1.92,0
2024-09-25 19:00:00,4,Residential,37,13,551.87,613.4,2.85,0
2024-09-25 19:00:00,5,Mixed,24,39,227.33,192.2,1.0,0
2024-09-25 19:00:00,6,Mixed,31,25,188.11,259.1,1.24,0
2024-09-25 19:00:00,7,Residential,22,20,187.74,281.9,1.1,0
2024-09-25 19:00:00,8,Residential,34,17,374.35,485.0,2.0,0
2024-09-25 19:00:00,9,Mixed,37,30,208.32,308.4,1.23,0
2024-09-25 19:00:00,10,CBD,93,64,244.8,346.8,1.45,0
2024-09-25 19:00:00,11,CBD,73,57,199.21,306.0,1.28,0
2024-09-25 19:00:00,12,CBD,72,61,221.92,298.3,1.18,0
2024-09-25 19:00:00,13,Mixed,43,36,328.63,288.4,1.19,0
2024-09-25 19:00:00,14,Mixed,37,33,211.84,279.4,1.12,0
2024-09-25 19:00:00,15,Mixed,41,27,267.68,360.1,1.52,0
2024-09-25 19:00:00,16,Mixed,45,30,231.87,310.6,1.5,0
2024-09-25 19:00:00,17,Residential,21,20,137.78,285.8,1.05,0
2024-09-25 19:00:00,18,Residential,28,20,230.79,334.6,1.4,0
2024-09-25 19:00:00,19,CBD,95,66,246.47,340.1,1.44,0
2024-09-25 19:00:00,20,CBD,71,43,190.96,393.8,1.65,0
2024-09-25 20:00:00,1,Residential,21,12,263.23,427.5,1.75,0
2024-09-25 20:00:00,2,Mixed,31,26,179.48,304.9,1.19,0
2024-09-25 20:00:00,3,Mixed,30,20,281.01,360.6,1.5,0
2024-09-25 20:00:00,4,Residential,22,18,209.6,316.8,1.22,0
2024-09-25 20:00:00,5,Mixed,34,23,129.6,352.0,1.48,0
2024-09-25 20:00:00,6,Mixed,30,29,177.0,262.0,1.03,0
2024-09-25 20:00:00,7,Residential,10,21,214.24,130.8,1.0,0
2024-09-25 20:00:00,8,Residential,22,24,207.74,242.0,1.0,0
2024-09-25 20:00:00,9,Mixed,22,24,212.47,234.9,1.0,0
2024-09-25 20:00:00,10,CBD,77,47,218.04,381.8,1.64,0
2024-09-25 20:00:00,11,CBD,57,50,219.09,343.0,1.14,0
2024-09-25 20:00:00,12,CBD,55,52,205.64,255.9,1.06,0
2024-09-25 20:00:00,13,Mixed,29,23,214.72,314.6,1.26,0
2024-09-25 20:00:00,14,Mixed,25,23,239.08,287.5,1.09,0
2024-09-25 20:00:00,15,Mixed,30,21,162.35,333.4,1.43,0
2024-09-25 20:00:00,16,Mixed,40,35,242.33,307.4,1.14,0
2024-09-25 20:00:00,17,Residential,29,22,275.05,318.4,1.32,0
2024-09-25 20:00:00,18,Residential,27,16,352.93,383.0,1.69,0
2024-09-25 20:00:00,19,CBD,57,54,219.46,254.1,1.06,0
2024-09-25 20:00:00,20,CBD,57,52,196.93,288.3,1.1,0
2024-09-25 21:00:00,1,Residential,10,10,170.96,262.4,1.0,0
2024-09-25 21:00:00,2,Mixed,24,19,234.04,291.5,1.26,0
2024-09-25 21:00:00,3,Mixed,23,20,218.85,295.5,1.15,0
2024-09-25 21:00:00,4,Residential,18,12,196.58,348.5,1.5,0
2024-09-25 21:00:00,5,Mixed,27,25,228.12,265.0,1.08,0
2024-09-25 21:00:00,6,Mixed,24,23,179.31,251.2,1.04,0
2024-09-25 21:00:00,7,Residential,14,20,200.49,235.5,1.0,0
2024-09-25 21:00:00,8,Residential,20,14,270.59,334.6,1.43,0
2024-09-25 21:00:00,9,Mixed,33,16,444.18,463.8,2.06,0
2024-09-25 21:00:00,10,CBD,57,41,384.48,353.4,1.39,0
2024-09-25 21:00:00,11,CBD,58,41,132.36,326.2,1.41,0
2024-09-25 21:00:00,12,CBD,58,27,375.31,482.6,2.15,0
2024-09-25 21:00:00,13,Mixed,20,16,264.78,314.1,1.25,0
2024-09-25 21:00:00,14,Mixed,23,26,221.67,233.1,1.0,1
2024-09-25 21:00:00,15,Mixed,27,15,304.32,435.9,1.8,0
2024-09-25 21:00:00,16,Mixed,23,15,175.15,358.7,1.53,0
2024-09-25 21:00:00,17,Residential,12,15,185.07,233.7,1.0,0
2024-09-25 21:00:00,18,Residential,17,15,113.1,294.6,1.13,0
2024-09-25 21:00:00,19,CBD,44,54,178.29,232.6,1.0,0
2024-09-25 21:00:00,20,CBD,40,42,154.72,274.2,1.0,0
2024-09-25 22:00:00,1,Residential,10,14,226.92,211.1,1.0,0
2024-09-25 22:00:00,2,Mixed,20,16,240.35,329.2,1.25,0
2024-09-25 22:00:00,3,Mixed,27,20,219.42,306.5,1.35,0
2024-09-25 22:00:00,4,Residential,12,11,216.4,287.9,1.09,0
2024-09-25 22:00:00,5,Mixed,16,7,386.47,525.9,2.29,0
2024-09-25 22:00:00,6,Mixed,20,14,223.91,365.7,1.43,0
2024-09-25 22:00:00,7,Residential,5,9,142.72,169.9,1.0,0
2024-09-25 22:00:00,8,Residential,12,8,196.03,357.9,1.5,0
2024-09-25 22:00:00,9,Mixed,22,14,200.99,373.2,1.57,0
2024-09-25 22:00:00,10,CBD,51,35,339.83,354.7,1.46,0
2024-09-25 22:00:00,11,CBD,48,27,285.79,399.8,1.78,0
2024-09-25 22:00:00,12,CBD,44,22,400.74,446.2,2.0,0
2024-09-25 22:00:00,13,Mixed,17,12,255.37,338.7,1.42,0
2024-09-25 22:00:00,14,Mixed,21,21,221.53,262.0,1.0,0
2024-09-25 22:00:00,15,Mixed,19,16,217.22,284.8,1.19,0
2024-09-25 22:00:00,16,Mixed,14,16,218.73,256.1,1.0,0
2024-09-25 22:00:00,17,Residential,16,7,470.29,521.6,2.29,0
2024-09-25 22:00:00,18,Residential,10,9,221.43,279.4,1.11,0
2024-09-25 22:00:00,19,CBD,56,29,437.28,451.0,1.93,0
2024-09-25 22:00:00,20,CBD,53,34,214.51,348.2,1.56,0
2024-09-25 23:00:00,1,Residential,14,8,356.38,409.6,1.75,0
2024-09-25 23:00:00,2,Mixed,33,19,250.25,411.2,1.74,0
2024-09-25 23:00:00,3,Mixed,20,23,180.38,269.4,1.0,0
2024-09-25 23:00:00,4,Residential,10,6,334.09,384.9,1.67,0
2024-09-25 23:00:00,5,Mixed,18,9,271.08,479.5,2.0,0
2024-09-25 23:00:00,6,Mixed,13,14,236.58,230.9,1.0,0
2024-09-25 23:00:00,7,Residential,13,9,278.58,361.1,1.44,0
2024-09-25 23:00:00,8,Residential,12,15,239.48,241.6,1.0,0
2024-09-25 23:00:00,9,Mixed,15,9,399.41,382.8,1.67,0
2024-09-25 23:00:00,10,CBD,39,24,325.99,394.1,1.62,0
2024-09-25 23:00:00,11,CBD,47,35,248.74,315.7,1.34,0
2024-09-25 23:00:00,12,CBD,39,31,275.72,332.8,1.26,0
2024-09-25 23:00:00,13,Mixed,20,14,329.5,347.0,1.43,0
2024-09-25 23:00:00,14,Mixed,18,12,324.32,372.1,1.5,0
2024-09-25 23:00:00,15,Mixed,16,12,372.05,332.0,1.33,0
2024-09-25 23:00:00,16,Mixed,20,13,303.08,353.1,1.54,0
2024-09-25 23:00:00,17,Residential,12,18,160.75,184.6,1.0,0
2024-09-25 23:00:00,18,Residential,12,9,196.61,324.1,1.33,0
2024-09-25 23:00:00,19,CBD,44,33,303.6,353.7,1.33,0
2024-09-25 23:00:00,20,CBD,40,34,294.26,286.1,1.18,0
2024-09-26 00:00:00,1,Residential,8,9,241.23,224.6,1.0,0
2024-09-26 00:00:00,2,Mixed,23,17,240.14,339.1,1.35,0
2024-09-26 00:00:00,3,Mixed,14,14,182.06,276.4,1.0,0
2024-09-26 00:00:00,4,Residential,6,11,165.85,153.8,1.0,0
2024-09-26 00:00:00,5,Mixed,20,22,181.97,232.9,1.0,0
2024-09-26 00:00:00,6,Mixed,17,13,243.76,290.2,1.31,0
2024-09-26 00:00:00,7,Residential,10,13,153.02,208.1,1.0,0
2024-09-26 00:00:00,8,Residential,5,11,124.9,136.2,1.0,0
2024-09-26 00:00:00,9,Mixed,27,12,428.17,530.7,2.25,0
2024-09-26 00:00:00,10,CBD,47,34,222.45,355.7,1.38,0
2024-09-26 00:00:00,11,CBD,39,29,203.23,318.6,1.34,0
2024-09-26 00:00:00,12,CBD,53,30,293.31,376.3,1.77,0
2024-09-26 00:00:00,13,Mixed,19,9,452.47,487.7,2.11,0
2024-09-26 00:00:00,14,Mixed,18,13,289.06,326.8,1.38,0
2024-09-26 00:00:00,15,Mixed,20,14,218.68,329.4,1.43,0
2024-09-26 00:00:00,16,Mixed,16,9,322.5,421.6,1.78,0
2024-09-26 00:00:00,17,Residential,7,11,141.88,196.6,1.0,0
2024-09-26 00:00:00,18,Residential,13,14,236.86,248.4,1.0,0
2024-09-26 00:00:00,19,CBD,39,33,245.31,290.0,1.18,0
2024-09-26 00:00:00,20,CBD,41,26,258.2,352.4,1.58,0
2024-09-26 01:00:00,1,Residential,12,14,200.22,200.5,1.0,0
2024-09-26 01:00:00,2,Mixed,22,18,184.27,319.1,1.22,0
2024-09-26 01:00:00,3,Mixed,26,16,325.43,394.8,1.62,1
2024-09-26 01:00:00,4,Residential,22,12,226.64,429.2,1.83,0
2024-09-26 01:00:00,5,Mixed,15,19,194.52,205.1,1.0,0
2024-09-26 01:00:00,6,Mixed,18,22,143.89,197.6,1.0,0
2024-09-26 01:00:00,7,Residential,23,10,424.1,503.2,2.3,0
2024-09-26 01:00:00,8,Residential,9,8,208.08,290.0,1.12,0
2024-09-26 01:00:00,9,Mixed,20,12,268.91,439.9,1.67,0
2024-09-26 01:00:00,10,CBD,44,26,317.94,402.3,1.69,0
2024-09-26 01:00:00,11,CBD,46,30,319.02,371.8,1.53,0
2024-09-26 01:00:00,12,CBD,37,28,239.1,316.3,1.32,0
2024-09-26 01:00:00,13,Mixed,19,11,297.58,389.3,1.73,0
2024-09-26 01:00:00,14,Mixed,19,18,194.09,267.3,1.06,0
2024-09-26 01:00:00,15,Mixed,18,15,289.74,287.4,1.2,0
2024-09-26 01:00:00,16,Mixed,22,11,408.26,472.1,2.0,0
2024-09-26 01:00:00,17,Residential,11,9,291.95,322.0,1.22,0
2024-09-26 01:00:00,18,Residential,11,7,232.14,388.5,1.57,0
2024-09-26 01:00:00,19,CBD,40,26,340.62,354.7,1.54,0
2024-09-26 01:00:00,20,CBD,35,36,220.48,263.9,1.0,0
2024-09-26 02:00:00,1,Residential,15,16,110.13,265.7,1.0,0
2024-09-26 02:00:00,2,Mixed,25,19,194.63,308.7,1.32,1
2024-09-26 02:00:00,3,Mixed,17,18,256.6,246.5,1.0,0
2024-09-26 02:00:00,4,Residential,8,6,188.79,304.5,1.33,0
2024-09-26 02:00:00,5,Mixed,20,12,343.11,379.7,1.67,0
2024-09-26 02:00:00,6,Mixed,30,17,277.92,406.2,1.76,0
2024-09-26 02:00:00,7,Residential,15,9,185.89,380.4,1.67,0
2024-09-26 02:00:00,8,Residential,21,10,270.54,498.9,2.1,0
2024-09-26 02:00:00,9,Mixed,20,13,310.85,371.0,1.54,0
2024-09-26 02:00:00,10,CBD,53,31,299.18,400.0,1.71,0
2024-09-26 02:00:00,11,CBD,45,26,108.72,383.9,1.73,0
2024-09-26 02:00:00,12,CBD,39,22,375.37,432.7,1.77,0
2024-09-26 02:00:00,13,Mixed,13,9,258.38,359.1,1.44,0
2024-09-26 02:00:00,14,Mixed,16,18,114.03,234.2,1.0,0
2024-09-26 02:00:00,15,Mixed,22,12,252.09,415.0,1.83,0
2024-09-26 02:00:00,16,Mixed,25,14,372.13,431.4,1.79,0
2024-09-26 02:00:00,17,Residential,15,5,624.16,634.5,3.0,0
2024-09-26 02:00:00,18,Residential,15,10,195.98,355.9,1.5,0
2024-09-26 02:00:00,19,CBD,36,30,299.96,287.5,1.2,0
2024-09-26 02:00:00,20,CBD,45,26,362.56,411.4,1.73,0
2024-09-26 03:00:00,1,Residential,7,6,184.36,292.4,1.17,0
2024-09-26 03:00:00,2,Mixed,18,18,141.75,260.2,1.0,0
2024-09-26 03:00:00,3,Mixed,20,12,302.09,400.4,1.67,0
2024-09-26 03:00:00,4,Residential,10,15,216.65,180.1,1.0,0
